geometry,CCDD,Departamento,CCPP,Provincia,CCDI,Distrito,Capital
"{""type"":""Polygon"",""coordinates"":[[[-77.747663,-6.392411],[-77.769044,-6.387863],[-77.81532,-6.38949],[-77.82232,-6.38551],[-77.84609,-6.38743],[-77.87025,-6.37946],[-77.88534,-6.36855],[-77.88616,-6.3591],[-77.89766,-6.35421],[-77.92424,-6.35725],[-77.9197,-6.3651],[-77.90587,-6.36758],[-77.90547,-6.38046],[-77.87473,-6.4231],[-77.8736,-6.43493],[-77.86258,-6.4455],[-77.85921,-6.46412],[-77.86087,-6.47972],[-77.84219,-6.47726],[-77.81213,-6.4684],[-77.779681,-6.465172],[-77.757567,-6.449031],[-77.745091,-6.427267],[-77.752263,-6.403552],[-77.747663,-6.392411]]]}",1,Amazonas,1,Chachapoyas,12,Magdalena,MAGDALENA
"{""type"":""Polygon"",""coordinates"":[[[-77.726178,-6.552056],[-77.753494,-6.545298],[-77.783294,-6.551065],[-77.796891,-6.54753],[-77.828748,-6.556245],[-77.82988,-6.56558],[-77.81212,-6.611339],[-77.791438,-6.60817],[-77.769348,-6.617652],[-77.75179,-6.619277],[-77.734944,-6.609169],[-77.73237,-6.594613],[-77.717412,-6.5825],[-77.70412,-6.582253],[-77.708035,-6.559191],[-77.726178,-6.552056]]]}",1,Amazonas,1,Chachapoyas,13,Mariscal Castilla,DURAZNOPAMPA
"{""type"":""Polygon"",""coordinates"":[[[-77.642478,-6.149471],[-77.658859,-6.142881],[-77.676689,-6.128223],[-77.695875,-6.144939],[-77.70178,-6.15697],[-77.71805,-6.16275],[-77.72722,-6.17247],[-77.72767,-6.20977],[-77.70343,-6.20322],[-77.67634,-6.21083],[-77.674984,-6.223963],[-77.688089,-6.22196],[-77.706021,-6.228698],[-77.71489,-6.24595],[-77.69447,-6.25918],[-77.69601,-6.27741],[-77.68907,-6.2909],[-77.66706,-6.28264],[-77.663551,-6.274021],[-77.642275,-6.272783],[-77.631265,-6.261258],[-77.617573,-6.280756],[-77.598549,-6.29256],[-77.58901,-6.304418],[-77.567883,-6.309463],[-77.554808,-6.302578],[-77.540131,-6.287454],[-77.527696,-6.258959],[-77.52976,-6.245708],[-77.5153,-6.225037],[-77.501331,-6.215687],[-77.482621,-6.191897],[-77.46965,-6.18646],[-77.488069,-6.158602],[-77.498186,-6.156429],[-77.513682,-6.156789],[-77.520853,-6.164073],[-77.542367,-6.164891],[-77.547423,-6.157509],[-77.572769,-6.144851],[-77.595529,-6.140946],[-77.627895,-6.149614],[-77.642478,-6.149471]]]}",1,Amazonas,1,Chachapoyas,14,Molinopampa,MOLINOPAMPA
"{""type"":""Polygon"",""coordinates"":[[[-77.626664,-6.61274],[-77.643253,-6.604576],[-77.655873,-6.603662],[-77.666545,-6.578261],[-77.682747,-6.57905],[-77.691377,-6.586089],[-77.70412,-6.582253],[-77.717412,-6.5825],[-77.73237,-6.594613],[-77.734944,-6.609169],[-77.75179,-6.619277],[-77.769348,-6.617652],[-77.791438,-6.60817],[-77.81212,-6.611339],[-77.81335,-6.63474],[-77.79792,-6.6574],[-77.751749,-6.658272],[-77.740297,-6.647456],[-77.715935,-6.659123],[-77.712911,-6.667521],[-77.6941,-6.6784],[-77.67724,-6.672773],[-77.662662,-6.6599],[-77.659118,-6.640954],[-77.65089,-6.62958],[-77.626664,-6.61274]]]}",1,Amazonas,1,Chachapoyas,15,Montevideo,MONTEVIDEO
"{""type"":""Polygon"",""coordinates"":[[[-77.671675,-5.974104],[-77.68756,-5.9791],[-77.70373,-5.9529],[-77.71726,-5.9442],[-77.74483,-5.94494],[-77.74319,-5.96119],[-77.72854,-5.99087],[-77.72855,-6.00001],[-77.71853,-6.01407],[-77.70329,-6.02553],[-77.67161,-6.06108],[-77.64485,-6.05185],[-77.618483,-6.057015],[-77.600625,-6.048018],[-77.598252,-6.031279],[-77.593456,-6.009347],[-77.616237,-6.000918],[-77.63914,-6.001079],[-77.660626,-5.98845],[-77.671675,-5.974104]]]}",1,Amazonas,1,Chachapoyas,16,Olleros,OLLEROS
"{""type"":""Polygon"",""coordinates"":[[[-77.67161,-6.06108],[-77.70329,-6.02553],[-77.713822,-6.044816],[-77.701889,-6.06191],[-77.70784,-6.103031],[-77.702212,-6.120228],[-77.724315,-6.140867],[-77.747986,-6.150191],[-77.748519,-6.164404],[-77.72722,-6.17247],[-77.71805,-6.16275],[-77.70178,-6.15697],[-77.695875,-6.144939],[-77.676689,-6.128223],[-77.658859,-6.142881],[-77.642478,-6.149471],[-77.636988,-6.139177],[-77.63428,-6.110503],[-77.65066,-6.08335],[-77.661,-6.08002],[-77.67161,-6.06108]]]}",1,Amazonas,1,Chachapoyas,17,Quinjalca,QUINJALCA
"{""type"":""Polygon"",""coordinates"":[[[-77.71489,-6.24595],[-77.706021,-6.228698],[-77.688089,-6.22196],[-77.674984,-6.223963],[-77.67634,-6.21083],[-77.70343,-6.20322],[-77.72767,-6.20977],[-77.73016,-6.21416],[-77.78226,-6.22755],[-77.776855,-6.250631],[-77.764216,-6.269141],[-77.754503,-6.261984],[-77.755899,-6.248283],[-77.728272,-6.261276],[-77.71489,-6.24595]]]}",1,Amazonas,1,Chachapoyas,18,San Francisco de Daguas,DAGUAS
"{""type"":""Polygon"",""coordinates"":[[[-77.761046,-6.348387],[-77.7726,-6.35431],[-77.80357,-6.34214],[-77.81217,-6.32584],[-77.8326,-6.311],[-77.87925,-6.3073],[-77.89173,-6.32428],[-77.89766,-6.35421],[-77.88616,-6.3591],[-77.88534,-6.36855],[-77.87025,-6.37946],[-77.84609,-6.38743],[-77.82232,-6.38551],[-77.81532,-6.38949],[-77.769044,-6.387863],[-77.747663,-6.392411],[-77.729855,-6.371617],[-77.734851,-6.353171],[-77.742547,-6.34266],[-77.761046,-6.348387]]]}",1,Amazonas,1,Chachapoyas,19,San Isidro de Maino,MAINO
"{""type"":""Polygon"",""coordinates"":[[[-77.71489,-6.24595],[-77.728272,-6.261276],[-77.755899,-6.248283],[-77.754503,-6.261984],[-77.764216,-6.269141],[-77.76166,-6.279327],[-77.778356,-6.288876],[-77.789044,-6.28586],[-77.799326,-6.298832],[-77.808572,-6.297188],[-77.793497,-6.312908],[-77.787965,-6.326947],[-77.776552,-6.33027],[-77.761046,-6.348387],[-77.742547,-6.34266],[-77.734851,-6.353171],[-77.729855,-6.371617],[-77.70985,-6.35315],[-77.70606,-6.33888],[-77.68229,-6.33646],[-77.693023,-6.320723],[-77.701355,-6.31975],[-77.72521,-6.326962],[-77.7299,-6.308421],[-77.726168,-6.284032],[-77.71686,-6.276289],[-77.71489,-6.24595]]]}",1,Amazonas,1,Chachapoyas,20,Soloco,SOLOCO
"{""type"":""Polygon"",""coordinates"":[[[-77.79054,-6.12391],[-77.82232,-6.13036],[-77.84145,-6.12865],[-77.86139,-6.11922],[-77.86776,-6.13318],[-77.84699,-6.17942],[-77.8342,-6.20162],[-77.83559,-6.21067],[-77.81079,-6.22656],[-77.79973,-6.22107],[-77.78226,-6.22755],[-77.73016,-6.21416],[-77.72767,-6.20977],[-77.72722,-6.17247],[-77.748519,-6.164404],[-77.76075,-6.15562],[-77.78036,-6.1312],[-77.79054,-6.12391]]]}",1,Amazonas,1,Chachapoyas,21,Sonche,SAN JUAN DE SONCHE
"{""type"":""Polygon"",""coordinates"":[[[-78.217292,-3.508857],[-78.229533,-3.501389],[-78.230277,-3.477984],[-78.236367,-3.461519],[-78.236651,-3.445585],[-78.243237,-3.439814],[-78.241557,-3.409965],[-78.246211,-3.402326],[-78.269084,-3.404673],[-78.287951,-3.396338],[-78.301185,-3.399763],[-78.31874,-3.395069],[-78.339992,-3.382155],[-78.356231,-3.403558],[-78.341385,-3.427103],[-78.345352,-3.448437],[-78.359183,-3.469522],[-78.355236,-3.49357],[-78.36657,-3.514141],[-78.36493,-3.529699],[-78.376984,-3.549488],[-78.387693,-3.554971],[-78.386206,-3.573709],[-78.394752,-3.587758],[-78.392861,-3.603676],[-78.399851,-3.6081],[-78.397812,-3.6226],[-78.38631,-3.640099],[-78.400818,-3.651339],[-78.394571,-3.659816],[-78.393217,-3.67718],[-78.401416,-3.690311],[-78.415751,-3.685975],[-78.422738,-3.69089],[-78.417871,-3.709199],[-78.42175,-3.723293],[-78.402476,-3.735388],[-78.414619,-3.761279],[-78.408674,-3.771677],[-78.413907,-3.79261],[-78.435646,-3.818478],[-78.45319,-3.826937],[-78.476531,-3.858693],[-78.477607,-3.882242],[-78.486558,-3.892444],[-78.475548,-3.906056],[-78.488669,-3.933608],[-78.524505,-3.937264],[-78.528672,-3.949662],[-78.542865,-3.96461],[-78.541693,-3.972618],[-78.56139,-3.985351],[-78.56611,-3.993301],[-78.564913,-4.022934],[-78.569702,-4.037412],[-78.562635,-4.049815],[-78.537536,-4.060628],[-78.540792,-4.073877],[-78.568346,-4.102288],[-78.581322,-4.135498],[-78.574374,-4.170738],[-78.578708,-4.19777],[-78.598336,-4.207907],[-78.607736,-4.220297],[-78.608889,-4.233937],[-78.601835,-4.249987],[-78.610861,-4.267262],[-78.618244,-4.294222],[-78.63818,-4.30265],[-78.652273,-4.332513],[-78.650758,-4.351823],[-78.638566,-4.379863],[-78.641129,-4.400932],[-78.634078,-4.413238],[-78.603967,-4.411652],[-78.600874,-4.428832],[-78.619889,-4.436785],[-78.637414,-4.478213],[-78.63575,-4.500882],[-78.625419,-4.500511],[-78.619089,-4.510012],[-78.598918,-4.509091],[-78.590699,-4.528629],[-78.581328,-4.534009],[-78.588715,-4.561966],[-78.582497,-4.580755],[-78.582787,-4.599856],[-78.571629,-4.595381],[-78.55318,-4.579029],[-78.54025,-4.584533],[-78.52243,-4.585746],[-78.4966,-4.606286],[-78.472828,-4.633454],[-78.46583,-4.648492],[-78.448685,-4.645502],[-78.416926,-4.659531],[-78.392971,-4.65264],[-78.361261,-4.647704],[-78.32948,-4.679537],[-78.317742,-4.667327],[-78.300247,-4.67524],[-78.285086,-4.673088],[-78.277207,-4.662752],[-78.262002,-4.681245],[-78.268919,-4.703872],[-78.253348,-4.70521],[-78.218899,-4.658538],[-78.198277,-4.65342],[-78.186423,-4.656104],[-78.163562,-4.634181],[-78.147286,-4.643188],[-78.15416,-4.653874],[-78.133158,-4.664879],[-78.1126,-4.639693],[-78.105805,-4.624406],[-78.106385,-4.597459],[-78.101879,-4.568669],[-78.119226,-4.526725],[-78.111176,-4.509822],[-78.092713,-4.503213],[-78.067499,-4.479937],[-78.052994,-4.457151],[-78.040201,-4.403732],[-78.04752,-4.391404],[-78.04243,-4.338686],[-78.035786,-4.324485],[-78.031045,-4.2905],[-78.052527,-4.294223],[-78.070033,-4.287412],[-78.085681,-4.275563],[-78.107043,-4.279081],[-78.120469,-4.277381],[-78.127798,-4.26079],[-78.122749,-4.24533],[-78.126191,-4.227015],[-78.122724,-4.211497],[-78.126632,-4.199036],[-78.115394,-4.194168],[-78.11757,-4.176436],[-78.137525,-4.165572],[-78.131535,-4.138259],[-78.130255,-4.113185],[-78.137908,-4.086414],[-78.145177,-4.038347],[-78.149116,-4.029509],[-78.152511,-4.000112],[-78.161737,-3.968083],[-78.168632,-3.957407],[-78.169522,-3.941059],[-78.163961,-3.928937],[-78.17764,-3.911811],[-78.172425,-3.897352],[-78.179975,-3.873554],[-78.153062,-3.844751],[-78.144388,-3.828737],[-78.161403,-3.819173],[-78.172898,-3.800278],[-78.185054,-3.798375],[-78.19804,-3.781107],[-78.19932,-3.768478],[-78.189926,-3.749107],[-78.184438,-3.721145],[-78.183709,-3.701185],[-78.194035,-3.689791],[-78.191346,-3.671519],[-78.193759,-3.649472],[-78.218496,-3.628393],[-78.218725,-3.614142],[-78.23233,-3.582486],[-78.245904,-3.580633],[-78.244868,-3.552535],[-78.235923,-3.529419],[-78.21797,-3.526505],[-78.217292,-3.508857]]]}",1,Amazonas,4,Condorcanqui,2,El Cenepa,HUAMPAMI
"{""type"":""Polygon"",""coordinates"":[[[-77.581002,-4.459541],[-77.598215,-4.449094],[-77.612133,-4.446864],[-77.623686,-4.437418],[-77.648002,-4.432838],[-77.665795,-4.435127],[-77.696076,-4.426234],[-77.755699,-4.393658],[-77.776821,-4.391727],[-77.792479,-4.384859],[-77.816007,-4.385659],[-77.837478,-4.404584],[-77.892296,-4.406822],[-77.945268,-4.392577],[-77.957443,-4.397813],[-77.970253,-4.42472],[-77.989041,-4.42866],[-77.995705,-4.435641],[-78.002503,-4.459386],[-78.021411,-4.474887],[-78.039834,-4.501616],[-78.066013,-4.519326],[-78.085692,-4.524804],[-78.092713,-4.503213],[-78.111176,-4.509822],[-78.119226,-4.526725],[-78.101879,-4.568669],[-78.106385,-4.597459],[-78.105805,-4.624406],[-78.1126,-4.639693],[-78.133158,-4.664879],[-78.120141,-4.699513],[-78.14524,-4.758099],[-78.154139,-4.762699],[-78.139432,-4.779957],[-78.136379,-4.793527],[-78.142857,-4.801473],[-78.119413,-4.840239],[-78.128118,-4.848554],[-78.127776,-4.883295],[-78.134384,-4.887425],[-78.140889,-4.909314],[-78.158163,-4.918602],[-78.165173,-4.936903],[-78.163261,-4.947388],[-78.145866,-4.968165],[-78.145432,-4.989575],[-78.176964,-4.994541],[-78.193914,-5.021281],[-78.194841,-5.037894],[-78.171762,-5.072543],[-78.160804,-5.078975],[-78.143144,-5.080658],[-78.143826,-5.09557],[-78.154026,-5.096535],[-78.158811,-5.109947],[-78.142398,-5.118857],[-78.122252,-5.1352],[-78.099322,-5.14609],[-78.097246,-5.169006],[-78.079715,-5.17076],[-78.071493,-5.191422],[-78.056897,-5.208592],[-78.060656,-5.221969],[-78.069605,-5.228699],[-78.066994,-5.238979],[-78.076167,-5.254006],[-78.067613,-5.265271],[-78.074507,-5.286721],[-78.080859,-5.294596],[-78.084203,-5.312852],[-78.090737,-5.318311],[-78.096758,-5.341275],[-78.106146,-5.341998],[-78.093831,-5.360468],[-78.073194,-5.409187],[-78.055435,-5.413799],[-78.048367,-5.403157],[-78.055123,-5.395426],[-78.050898,-5.375054],[-78.021791,-5.365815],[-78.008986,-5.371034],[-77.992394,-5.391782],[-77.965442,-5.393094],[-77.955515,-5.399721],[-77.745285,-5.133018],[-77.767568,-5.111589],[-77.774287,-5.097178],[-77.791005,-5.09522],[-77.802019,-5.086197],[-77.81766,-5.09123],[-77.822277,-5.081793],[-77.811932,-5.054715],[-77.816031,-5.038285],[-77.82462,-5.031779],[-77.808335,-5.015494],[-77.786267,-4.98805],[-77.768177,-4.955934],[-77.75929,-4.951781],[-77.766932,-4.921219],[-77.760152,-4.909345],[-77.773788,-4.891669],[-77.774803,-4.878219],[-77.793575,-4.849963],[-77.797169,-4.828793],[-77.795402,-4.793041],[-77.789267,-4.785106],[-77.794622,-4.763007],[-77.790492,-4.746668],[-77.771879,-4.717559],[-77.755958,-4.702461],[-77.731394,-4.68844],[-77.71597,-4.665088],[-77.694512,-4.658673],[-77.671945,-4.629468],[-77.666158,-4.615684],[-77.662937,-4.593619],[-77.655798,-4.572425],[-77.659653,-4.557974],[-77.649016,-4.546416],[-77.655457,-4.518545],[-77.641353,-4.510061],[-77.640631,-4.496516],[-77.617522,-4.49588],[-77.604547,-4.485811],[-77.591048,-4.482655],[-77.581002,-4.459541]]]}",1,Amazonas,4,Condorcanqui,1,Nieva,SANTA MARIA DE NIEVA
"{""type"":""Polygon"",""coordinates"":[[[-77.571117,-4.195158],[-77.569,-4.169877],[-77.558377,-4.129973],[-77.549656,-4.109893],[-77.538123,-4.028708],[-77.541229,-3.986378],[-77.537877,-3.961899],[-77.541773,-3.943334],[-77.557162,-3.918164],[-77.569019,-3.893074],[-77.569405,-3.87275],[-77.581916,-3.862816],[-77.609236,-3.825242],[-77.623131,-3.822141],[-77.651822,-3.77901],[-77.643206,-3.753062],[-77.626052,-3.734964],[-77.615623,-3.707719],[-77.621353,-3.686109],[-77.621359,-3.664326],[-77.616936,-3.634302],[-77.621954,-3.620527],[-77.64301,-3.619346],[-77.659338,-3.582436],[-77.670412,-3.568379],[-77.71646,-3.542305],[-77.710894,-3.526258],[-77.715131,-3.514854],[-77.727725,-3.505457],[-77.745642,-3.482229],[-77.753012,-3.46241],[-77.760539,-3.459803],[-77.772543,-3.428809],[-77.776479,-3.409131],[-77.77835,-3.359293],[-77.775275,-3.32406],[-77.77985,-3.29158],[-77.778525,-3.187176],[-77.783287,-3.174232],[-77.790936,-3.11763],[-77.786433,-3.102737],[-77.794345,-3.090111],[-77.787664,-3.074775],[-77.793147,-3.043981],[-77.808263,-3.022954],[-77.817251,-3.000792],[-77.808616,-2.986125],[-77.844574,-2.997998],[-77.840054,-3.008198],[-77.940755,-3.065474],[-77.947333,-3.072538],[-77.951367,-3.090525],[-77.960519,-3.093972],[-77.972147,-3.118408],[-77.982446,-3.119654],[-77.984958,-3.133604],[-78.009134,-3.158069],[-78.012694,-3.178848],[-78.022343,-3.187106],[-78.035382,-3.189059],[-78.041568,-3.203675],[-78.054677,-3.208387],[-78.064771,-3.224448],[-78.090712,-3.234311],[-78.094765,-3.251468],[-78.105784,-3.263323],[-78.107255,-3.27715],[-78.12734,-3.298615],[-78.141411,-3.32016],[-78.171209,-3.350828],[-78.195803,-3.362876],[-78.189033,-3.38562],[-78.177743,-3.410091],[-78.154913,-3.411562],[-78.144891,-3.460445],[-78.149169,-3.480796],[-78.160899,-3.480543],[-78.168163,-3.490679],[-78.217292,-3.508857],[-78.21797,-3.526505],[-78.235923,-3.529419],[-78.244868,-3.552535],[-78.245904,-3.580633],[-78.23233,-3.582486],[-78.218725,-3.614142],[-78.218496,-3.628393],[-78.193759,-3.649472],[-78.191346,-3.671519],[-78.194035,-3.689791],[-78.183709,-3.701185],[-78.184438,-3.721145],[-78.189926,-3.749107],[-78.19932,-3.768478],[-78.19804,-3.781107],[-78.185054,-3.798375],[-78.172898,-3.800278],[-78.161403,-3.819173],[-78.144388,-3.828737],[-78.153062,-3.844751],[-78.179975,-3.873554],[-78.172425,-3.897352],[-78.17764,-3.911811],[-78.163961,-3.928937],[-78.169522,-3.941059],[-78.168632,-3.957407],[-78.161737,-3.968083],[-78.152511,-4.000112],[-78.149116,-4.029509],[-78.145177,-4.038347],[-78.137908,-4.086414],[-78.130255,-4.113185],[-78.131535,-4.138259],[-78.137525,-4.165572],[-78.11757,-4.176436],[-78.115394,-4.194168],[-78.126632,-4.199036],[-78.122724,-4.211497],[-78.126191,-4.227015],[-78.122749,-4.24533],[-78.127798,-4.26079],[-78.120469,-4.277381],[-78.107043,-4.279081],[-78.085681,-4.275563],[-78.070033,-4.287412],[-78.052527,-4.294223],[-78.031045,-4.2905],[-78.035786,-4.324485],[-78.04243,-4.338686],[-78.04752,-4.391404],[-78.040201,-4.403732],[-78.052994,-4.457151],[-78.067499,-4.479937],[-78.092713,-4.503213],[-78.085692,-4.524804],[-78.066013,-4.519326],[-78.039834,-4.501616],[-78.021411,-4.474887],[-78.002503,-4.459386],[-77.995705,-4.435641],[-77.989041,-4.42866],[-77.970253,-4.42472],[-77.957443,-4.397813],[-77.945268,-4.392577],[-77.892296,-4.406822],[-77.837478,-4.404584],[-77.816007,-4.385659],[-77.792479,-4.384859],[-77.776821,-4.391727],[-77.755699,-4.393658],[-77.696076,-4.426234],[-77.665795,-4.435127],[-77.648002,-4.432838],[-77.623686,-4.437418],[-77.612133,-4.446864],[-77.598215,-4.449094],[-77.581002,-4.459541],[-77.568275,-4.42092],[-77.564879,-4.393552],[-77.565387,-4.372462],[-77.571562,-4.328807],[-77.579005,-4.301156],[-77.57956,-4.27618],[-77.585551,-4.251334],[-77.580603,-4.240713],[-77.571117,-4.195158]]]}",1,Amazonas,4,Condorcanqui,3,Río Santiago,PUERTO GALILEA
"{""type"":""Polygon"",""coordinates"":[[[-78.304832,-6.085104],[-78.327226,-6.080004],[-78.349723,-6.08687],[-78.368116,-6.108618],[-78.367854,-6.146902],[-78.37306,-6.16978],[-78.38941,-6.17144],[-78.40121,-6.18116],[-78.419728,-6.188425],[-78.418986,-6.205715],[-78.402816,-6.218728],[-78.401617,-6.225973],[-78.380256,-6.230738],[-78.370089,-6.239084],[-78.369987,-6.265408],[-78.33613,-6.27621],[-78.32481,-6.26156],[-78.30876,-6.26384],[-78.30193,-6.25904],[-78.28774,-6.23641],[-78.29288,-6.21064],[-78.29106,-6.19185],[-78.28151,-6.18643],[-78.27178,-6.17177],[-78.265732,-6.13651],[-78.2767,-6.13105],[-78.277545,-6.11079],[-78.292505,-6.100838],[-78.304832,-6.085104]]]}",1,Amazonas,5,Luya,2,Camporredondo,CAMPORREDONDO
"{""type"":""Polygon"",""coordinates"":[[[-77.945023,-6.574882],[-77.953429,-6.56867],[-77.952682,-6.555734],[-77.986602,-6.52464],[-77.998459,-6.519061],[-78.001469,-6.535126],[-78.018848,-6.551477],[-78.037132,-6.54222],[-78.047673,-6.553189],[-78.066619,-6.556165],[-78.09823,-6.55101],[-78.11499,-6.55557],[-78.12646,-6.565958],[-78.136687,-6.558464],[-78.119241,-6.575452],[-78.121406,-6.588253],[-78.116748,-6.601713],[-78.105989,-6.619374],[-78.105091,-6.645712],[-78.094115,-6.657374],[-78.080219,-6.655304],[-78.073128,-6.673197],[-78.056758,-6.675743],[-78.046383,-6.688712],[-78.043885,-6.71234],[-78.039173,-6.714576],[-78.035334,-6.742708],[-78.00886,-6.74296],[-78.001025,-6.721212],[-77.972308,-6.717668],[-77.941833,-6.702975],[-77.935967,-6.689789],[-77.926778,-6.68148],[-77.919103,-6.65123],[-77.921896,-6.63165],[-77.936478,-6.614707],[-77.936574,-6.602532],[-77.945023,-6.574882]]]}",1,Amazonas,5,Luya,3,Cocabamba,COCABAMBA
"{""type"":""Polygon"",""coordinates"":[[[-77.94086,-6.27384],[-77.96856,-6.27805],[-77.97515,-6.2748],[-77.993767,-6.283688],[-77.994166,-6.29475],[-78.018612,-6.305382],[-78.026228,-6.286468],[-78.026134,-6.271724],[-78.037507,-6.270319],[-78.0562,-6.25681],[-78.072818,-6.276143],[-78.088014,-6.267045],[-78.080913,-6.280541],[-78.071479,-6.311168],[-78.060269,-6.313143],[-78.055144,-6.334932],[-78.047654,-6.345501],[-78.04229,-6.381596],[-78.020927,-6.350574],[-77.999152,-6.349172],[-77.992047,-6.35418],[-77.97402,-6.329331],[-77.94632,-6.32736],[-77.931372,-6.320598],[-77.93747,-6.30711],[-77.936111,-6.285508],[-77.94086,-6.27384]]]}",1,Amazonas,5,Luya,4,Colcamar,COLCAMAR
"{""type"":""Polygon"",""coordinates"":[[[-78.173544,-6.040906],[-78.164332,-6.017267],[-78.197435,-6.031334],[-78.206842,-6.039015],[-78.214045,-6.055286],[-78.223717,-6.061551],[-78.249082,-6.058035],[-78.284383,-6.064241],[-78.304832,-6.085104],[-78.292505,-6.100838],[-78.277545,-6.11079],[-78.2767,-6.13105],[-78.265732,-6.13651],[-78.252235,-6.146253],[-78.244442,-6.158772],[-78.230641,-6.169018],[-78.222875,-6.188377],[-78.201675,-6.179882],[-78.185339,-6.192342],[-78.177421,-6.189709],[-78.157377,-6.200946],[-78.144029,-6.215301],[-78.127143,-6.203656],[-78.107086,-6.202951],[-78.08261,-6.17189],[-78.09264,-6.13259],[-78.13402,-6.12454],[-78.15396,-6.11115],[-78.154631,-6.104964],[-78.17254,-6.08606],[-78.184032,-6.063047],[-78.173544,-6.040906]]]}",1,Amazonas,5,Luya,5,Conila,COHECHAN
"{""type"":""Polygon"",""coordinates"":[[[-77.92088,-6.24193],[-77.935263,-6.237464],[-77.947234,-6.240877],[-77.964547,-6.237088],[-77.989061,-6.23774],[-77.995994,-6.226364],[-77.995984,-6.209523],[-78.00512,-6.20379],[-78.032976,-6.223208],[-78.043593,-6.209885],[-78.059182,-6.214721],[-78.067251,-6.206319],[-78.086019,-6.218341],[-78.098536,-6.220554],[-78.12449,-6.23003],[-78.1389,-6.24231],[-78.139203,-6.253592],[-78.107068,-6.250136],[-78.089544,-6.254366],[-78.088014,-6.267045],[-78.072818,-6.276143],[-78.0562,-6.25681],[-78.037507,-6.270319],[-78.026134,-6.271724],[-78.026228,-6.286468],[-78.018612,-6.305382],[-77.994166,-6.29475],[-77.993767,-6.283688],[-77.97515,-6.2748],[-77.96856,-6.27805],[-77.94086,-6.27384],[-77.93421,-6.25035],[-77.92088,-6.24193]]]}",1,Amazonas,5,Luya,6,Inguilpata,INGUILPATA
"{""type"":""Polygon"",""coordinates"":[[[-77.89095,-6.10269],[-77.90392,-6.09208],[-77.91139,-6.06894],[-77.92135,-6.06089],[-77.93868,-6.0911],[-77.95888,-6.11326],[-77.97706,-6.117673],[-77.988478,-6.105462],[-78.023399,-6.112151],[-78.01483,-6.12016],[-78.00438,-6.14006],[-77.97406,-6.14731],[-77.95111,-6.14479],[-77.934276,-6.147649],[-77.929374,-6.159743],[-77.90577,-6.15711],[-77.89765,-6.13794],[-77.89541,-6.11142],[-77.89095,-6.10269]]]}",1,Amazonas,5,Luya,1,Lamud,LAMUD
"{""type"":""Polygon"",""coordinates"":[[[-77.95634,-6.42033],[-77.95605,-6.40596],[-77.98991,-6.39003],[-78.020927,-6.350574],[-78.04229,-6.381596],[-78.042413,-6.401704],[-78.019483,-6.454965],[-78.002747,-6.444366],[-77.98539,-6.44034],[-77.95634,-6.42033]]]}",1,Amazonas,5,Luya,7,Longuita,LONGUITA
